designation,x,y,z,radius_val,phot_g_mean_mag
Gaia DR2 1000251536247790464,-164.54249334954451,701.6377055122091,1088.2299987726155,1.0456117,15.18421
Gaia DR2 1000326543556484992,-106.52738093392306,493.3381477115973,776.5219829324799,0.8743105,15.147777
Gaia DR2 1000368496797336576,-223.33450198206287,816.3520654458856,1260.4219411179613,1.2599026,15.4026785
Gaia DR2 1000303522531953280,-160.62335994384773,700.209533429158,1090.5066949798625,0.83006483,16.031515
Gaia DR2 1000318022341448448,-81.33248441690363,380.5372153254681,594.8491191364087,0.9637357,14.645921
Gaia DR2 1000251123930929920,-90.44315780508347,383.90957619223497,594.2798134601841,0.6408876,16.737823
Gaia DR2 1000195216341079296,-183.77671749234108,813.5308204315602,1241.3171405763806,1.1548076,15.240124
Gaia DR2 1000383340204315136,-257.2822974365892,953.661190569191,1479.556879061937,2.9181519,14.31911
Gaia DR2 1000338981781787776,-112.59451818466843,488.3001307983206,771.1280141430323,1.3028734,13.520319
Gaia DR2 1000222605348176256,-186.68108569115876,771.5886600458116,1175.2924339007875,1.056522,15.646913
Gaia DR2 1000177525371508736,-107.97883713851517,498.34235617851124,753.9646892391927,1.0124997,14.763099
Gaia DR2 1000383305844577152,-232.7772173517971,862.3307578328098,1336.669522963119,1.2035646,15.673872
Gaia DR2 1000322248589466496,-71.67611085591561,326.66199108621805,512.629508056219,0.81905544,14.4045925
Gaia DR2 1000357119428812416,-220.5185191760646,989.6092035465283,1574.514514666763,1.1167045,15.685151
Gaia DR2 1000184259880132864,-95.15169620108688,447.6771058213612,681.2860296075629,0.9205838,15.064565
Gaia DR2 1000229202417942656,-152.10159969138726,637.7849768872929,977.9481726979745,1.1921891,14.9678135
Gaia DR2 1000386363861292544,-263.23171513813725,978.8594658863026,1519.5493624855894,1.451181,15.152292
Gaia DR2 1000302934120581120,-74.03637283676845,322.04111348214605,501.06642716855265,1.1236075,13.382422
Gaia DR2 1000382893527707008,-39.22213183327659,143.91539568459604,223.497148975956,0.89182144,14.96749
Gaia DR2 1000183950642487296,-59.175500339755324,277.73897083098757,422.33545747544173,0.5867825,15.803192
Gaia DR2 1000381759656351872,-176.13958545369738,652.4874790899516,1010.7604010888316,0.92759705,16.081505
Gaia DR2 1000305751618697856,-147.61301849594105,656.8601364515947,1022.668800601809,1.1550618,15.586947
Gaia DR2 1000304518964364032,-132.9720168117995,581.5605930106077,907.7331371095204,1.1571722,14.175891
Gaia DR2 1000269781268811776,-207.08915403265786,851.5020851203614,1327.489526444306,0.9019886,15.628834
Gaia DR2 1000388734683227648,-113.08168574868978,414.4230308387427,644.0797403196507,1.016816,14.38717
Gaia DR2 1000179312077808896,-160.39960541067194,749.9612356631261,1137.746663900399,1.33416,14.501396
Gaia DR2 1000282700530348544,-244.24443543471423,1052.9978060171245,1650.6649636861089,1.7845596,14.882834
Gaia DR2 1000185187593069696,-87.91546569871443,415.3840499295064,632.7729146944134,4.129867,10.527122
Gaia DR2 1000177834609058560,-128.27549199556583,595.7555505800841,901.735029044424,1.0786461,14.502204
Gaia DR2 1000359666344260736,-130.08081389843892,600.5219920852253,955.6610386196959,1.0419438,15.233155
Gaia DR2 1000389696755901696,-178.07175322063554,653.8182766367461,1017.2305487832493,1.4045557,14.716421
Gaia DR2 1000185290672285056,-269.5448248564698,1277.2812619570814,1947.7081077446815,1.4293708,15.766626
Gaia DR2 1000368634236288512,-204.77479434695604,748.9172518715544,1157.7433685493666,1.1446505,14.519216
Gaia DR2 1000285999065317888,-240.7195953860847,1004.8369299489697,1580.0830600426768,0.97731584,15.703664
Gaia DR2 1000298471650443136,-89.72955567664425,398.56683454015274,617.0757561696134,0.52541846,17.064255
Gaia DR2 1000211571576036352,-396.2639722246867,1863.3073943050535,2860.4753957595153,16.52465,12.305847
Gaia DR2 1000184225520396032,-135.32610424776487,637.8691718735539,970.3734739135987,0.8915422,15.577275
Gaia DR2 1000265035329638656,-165.99343870641087,689.8001362010842,1074.7088264528452,0.7257534,16.288088
Gaia DR2 1000285238854994048,-89.88412418399582,372.97910982270275,585.4698186677532,0.91680896,15.564628
Gaia DR2 1000299330643901952,-171.06330849134926,763.9573496287184,1185.5598969971927,0.8338375,16.440659
Gaia DR2 1000388459805319680,-43.33594184180427,158.35378309786685,245.88072557905443,0.50655764,15.89802
Gaia DR2 1000386260782078208,-119.66911034943543,444.6083528664466,689.646541374319,0.68080896,16.86221
Gaia DR2 1000250264937469824,-198.93272903018894,842.0400904225847,1302.4146024809381,1.1346753,15.742914
Gaia DR2 1000367362925968384,-73.23008951630722,266.1538607377802,410.1765806028914,0.54914725,17.055315
Gaia DR2 1000337744831209216,-126.9613024512235,552.8525742900948,872.8464188516626,0.7240942,16.606867
Gaia DR2 1000388940841656320,-103.98978765920752,381.2337508082719,593.1480007908093,0.88428736,14.579695
Gaia DR2 1000295241835033984,-73.73701478105691,325.65288287781357,503.5665733771597,0.8185504,13.948556
Gaia DR2 1000260435419977216,-147.85449014474247,603.8613405491838,938.2334028407139,1.0047448,15.833217
Gaia DR2 1000178934120689408,-204.77775705567612,960.8300886872147,1456.433173144285,0.954525,15.944706
Gaia DR2 1000241812441924096,-145.98176771631856,616.0989002719004,947.2300471992312,0.98900056,15.674428
Gaia DR2 1000286377022443008,-319.88081668538797,1338.9436975585138,2105.41822563123,1.7845838,15.448508
Gaia DR2 1000390040353287680,-234.7345200316198,866.4649261299447,1349.7803272534466,0.98780316,15.750693
Gaia DR2 1000365331405370240,-211.72579023307398,756.4581496164532,1169.1952457174064,0.97313166,15.829784
Gaia DR2 1000299296284160896,-67.23013052814748,299.4500170755448,464.8660150585062,0.5660114,15.300114
Gaia DR2 1000293798724988544,-31.028971824946435,137.546881727703,212.3948547516026,1.1285787,11.585132
Gaia DR2 1000227553150505984,-59.22576955071683,248.66643720357987,380.57678419120083,1.0766474,12.787465
Gaia DR2 1000386226422260096,-214.0354588698835,805.3507782709248,1251.585911886542,0.9333922,15.919534
Gaia DR2 1000369768107651328,-116.6901920023841,424.4139749051107,655.8041073380404,0.7741035,15.109684
Gaia DR2 1000185118873594752,-180.91995160413077,858.4194634067019,1307.56096858693,1.0240946,15.928809
Gaia DR2 1000255315819007872,-216.2209520933556,925.6472498647499,1439.5536984429234,1.1449589,15.885929
Gaia DR2 1000294176683144704,-187.13634047223204,821.9911308246494,1268.0985767091045,1.1599078,15.575716
Gaia DR2 1000379247098883200,-53.27201719267009,191.9754230372164,299.66529875222807,1.4695992,11.703847
Gaia DR2 1000380179108387712,-236.07850778075783,871.0814621645492,1346.0304489706843,1.0821168,15.238592
Gaia DR2 1000205902219795968,-103.97118894476245,483.78200988144374,740.2091327166518,0.72152036,15.953851
Gaia DR2 1000209376848872960,-262.0230075822886,1234.9950854439223,1888.5091662166853,1.3349413,16.223413
Gaia DR2 1000389971633810688,-458.59467470894947,1690.6237493123099,2632.3106876736133,8.138601,13.44233
Gaia DR2 1000276550137288960,-113.79586762217082,476.5301402280308,742.968212603003,1.7416903,13.222404
Gaia DR2 1000250024419297664,-127.11048650486907,535.8840237880484,828.5059746589254,0.84063625,15.892777
Gaia DR2 1000236108725349248,-219.00188663537716,920.3910001432716,1417.3811454168585,0.99523765,15.855256
Gaia DR2 1000227553150505216,-160.87034401068578,674.7379287377588,1032.7832021285103,1.7028979,13.793882
