designation,x,y,z,radius_val,phot_g_mean_mag
Gaia DR2 1001465946841575552,-80.72836820456604,492.50548817590465,818.3253037814592,0.5504592,16.790195
Gaia DR2 1001704781382707584,-75.62284597083637,379.4393025535271,637.102301367324,1.041777,14.668189
Gaia DR2 1001568441940475776,-109.90559152524871,549.6353640912683,898.9841189434654,0.70441437,16.139673
Gaia DR2 1001474944795677696,-205.22389729295463,1339.712607329821,2210.7747229521815,3.3427653,14.144505
Gaia DR2 1001726492440347008,-110.08056504522543,557.6503877416518,947.4877924822645,0.74382347,16.225313
Gaia DR2 1001554491886637184,-312.57756297899465,1493.688196597423,2471.836392218605,1.9075702,15.125935
Gaia DR2 1001646502970370176,-136.36456263316975,636.7422625224714,1058.1735573156793,0.6718887,17.018532
Gaia DR2 1001728970638496512,-37.71524425812932,191.50331850819435,326.11683026600315,1.0566974,12.471432
Gaia DR2 1001630766210147200,-124.1125126341867,563.8427042053511,935.1147292951454,1.5602692,13.277652
Gaia DR2 1001567136270413952,-222.28299607405225,1099.3991301726728,1793.527056545874,2.0074608,14.187691
Gaia DR2 1001550952833586560,-84.89947615403285,404.1943405904119,667.4040710161235,0.9203226,14.424371
Gaia DR2 1001712649762769664,-78.71703650977899,390.4867027943879,659.6902458886719,2.9744508,12.72129
Gaia DR2 1001567548587274496,-120.94871010672423,601.1295637278425,982.4339279579837,0.793299,16.135572
Gaia DR2 1001584900255026816,-201.3911793583169,1038.0200335680393,1706.3244857134234,1.2913218,15.151611
Gaia DR2 1001517142851051264,-92.65786665213206,437.59505511460225,714.277232781499,4.1391406,12.015406
Gaia DR2 1001616923531116800,-231.75154271203945,1233.2093627399197,2050.624344635746,1.4495802,15.911181
Gaia DR2 1001505220021832320,-146.0535336764837,685.1459265020139,1117.9339378544696,0.75531036,16.252007
Gaia DR2 1001609501827642112,-97.20843268977018,482.46660359694675,806.6876126972612,0.5899952,16.830156
Gaia DR2 1001464361997494144,-72.9946122768558,436.40404788799185,722.76613313887,0.82695717,16.76464
Gaia DR2 1001517280290003200,-122.04136962147156,577.0561619193318,942.8860544136896,1.2319474,14.245743
Gaia DR2 1001548788170093568,-140.52243418954382,686.474026235633,1132.2053984982638,0.9481949,16.023321
Gaia DR2 1001475567568277504,-78.43396514124265,512.4568258078638,847.5250995349602,0.8929796,15.315628
Gaia DR2 1001546795305268864,-121.72265442471631,591.5437018564023,973.2297411038832,0.98695654,14.922458
Gaia DR2 1001572702547907840,-254.87501437957027,1305.2477072334643,2139.614788641656,1.7138997,15.46234
Gaia DR2 1001513225840908416,-328.46127344010335,1605.9450165421222,2615.276304595295,3.9401913,14.977237
Gaia DR2 1001516283857609984,-114.27011455393668,549.4375255065873,894.9795944172665,0.80667824,16.16224
Gaia DR2 1001549200486811264,-192.5094385421086,934.0667578546828,1544.6004336981025,1.3617315,14.53519
Gaia DR2 1001703338273669248,-38.748967418574715,190.11287227277583,320.1775707856695,0.59899366,15.456564
Gaia DR2 1001729176796928384,-129.34377161986998,659.6875702416306,1124.627665570324,0.8775054,16.17942
Gaia DR2 1001546245549459584,-10.312906003114964,50.15888298510017,82.354332685518,0.8225409,12.965547
Gaia DR2 1001549441004980096,-94.62223393612568,460.1428066947246,761.543908318115,0.86294687,15.497185
Gaia DR2 1001463885257273216,-213.07170190599345,1277.6907264618164,2112.1521406139027,1.68832,15.434669
Gaia DR2 1001574248736114816,-304.9254640186912,1546.332167289693,2546.687658299239,2.3999383,14.731336
Gaia DR2 1001549372285507200,-127.48210261098212,622.7589127209748,1030.1185597632586,1.6177436,13.689586
Gaia DR2 1001546314268937088,-151.41148840299962,738.123417490998,1211.818104732194,0.92812043,15.905813
Gaia DR2 1001462373428788096,-195.6444344181734,1175.0799086643005,1940.9447299579508,1.5187455,15.512212
Gaia DR2 1001505220021833600,-29.68001711155425,139.2539986532322,227.1485312947065,0.75795287,13.241149
Gaia DR2 1001550025120646912,-448.9000683598655,2121.6136427408974,3501.1033614619564,6.937895,14.13789
Gaia DR2 1001519857270412800,-118.78478391204533,580.9943785658463,946.6123763458852,1.0578219,15.434951
Gaia DR2 1001573836419255040,-149.03927428782774,752.8201035577741,1237.759087019431,0.9101886,16.504559
Gaia DR2 1001513122761694208,-164.0621995620084,800.632305776809,1302.2994990977975,0.93959874,16.360077
Gaia DR2 1001550815394629504,-182.49987852278463,865.3147763528625,1429.5420653935003,4.427422,13.324762
Gaia DR2 1001720174545497216,-147.4844455735032,754.2629085947432,1275.1480328062137,0.98003393,15.858084
Gaia DR2 1001720174545496704,-156.02626079566204,796.9216277182957,1346.8576977832495,11.089031,11.320363
Gaia DR2 1001556961492428416,-83.93607431751163,402.01190928427536,668.2852724390473,0.8964758,15.236136
Gaia DR2 1001729932711191424,-92.50292873256448,477.0788374004046,809.8410567566173,1.2123114,14.145225
Gaia DR2 1001520303947011200,-82.50260493598759,405.6057819844544,662.2059448487732,1.4103051,13.283402
Gaia DR2 1001717631924858752,-121.2285253856783,615.4423356717216,1037.1564356580102,0.6970115,16.626812
Gaia DR2 1001574042577685888,-24.03888644954735,121.57154569598026,199.95280806020133,8.315394,8.06813
Gaia DR2 1001549544084309376,-81.19793888343887,381.4694502204947,628.267576154305,0.75974137,16.727716
Gaia DR2 1001719212472822784,-172.76186483529324,878.6780156185401,1482.4797270736165,1.1273271,15.551671
Gaia DR2 1001531367782715648,-178.90267462652997,839.376766449103,1378.968297107475,2.6688673,13.199379
Gaia DR2 1001693197854685568,-144.28047174938033,656.72408248169,1123.9032042282656,0.65278745,16.911802
Gaia DR2 1001720483783143040,-130.9209378087615,672.7069086639817,1138.7096905076885,0.6862892,16.503729
Gaia DR2 1001509308830732544,-206.2881086613011,995.4619519736387,1614.0429238135628,1.4124422,14.793832
Gaia DR2 1001593902506583936,-221.1631252300151,1094.487197497719,1801.8343863486734,1.3699554,15.508571
Gaia DR2 1001509308830732288,-92.29890223581918,445.596861172637,722.6810576284792,0.5143915,16.681686
Gaia DR2 1001575691845127808,-98.85232365715858,504.1674073118204,831.6490417535798,1.35856,14.227275
Gaia DR2 1001593902506583680,-133.77610012451316,662.2840373346421,1090.6266457415015,0.7434277,16.204792
Gaia DR2 1001704953181403392,-221.32836323177725,1117.9862224542744,1877.9520957609818,1.6876595,15.230404
Gaia DR2 1001528481564696192,-185.15934870397123,862.5227051410703,1410.6076035778538,1.2026778,15.509378
Gaia DR2 1001531127264550144,-23.35868731775701,109.40524895825773,179.35254487000063,0.6228342,14.825666
Gaia DR2 1001549956401168768,-268.45779112411725,1265.5268637616275,2088.3085374542557,1.3804147,15.43359
Gaia DR2 1001509274470995840,-137.71212316793145,665.5310741906663,1079.114059941774,0.9894389,15.5305605
Gaia DR2 1001591909641651072,-176.42385794351372,925.1098794819598,1531.974207874842,4.5743375,13.425501
Gaia DR2 1001550059480383488,-153.75780556433057,725.5898979682786,1198.1042778048227,0.85945535,16.14554
Gaia DR2 1001465603244187776,-68.50373510213257,414.29809176205475,687.662062640644,0.9199111,14.321093
Gaia DR2 1001704918821666176,-156.5634347064121,790.1800327988678,1326.4844184789451,1.7526282,14.037956
Gaia DR2 1001717425766427904,-212.30165361417627,1075.398484978261,1811.3248572421994,0.981514,16.316717
Gaia DR2 1001485871192599296,-102.96112468674289,668.5933681429477,1115.24941966365,0.6959802,16.78163
Gaia DR2 1001724057195932416,-132.30522275587865,683.6522770824799,1160.245057989936,0.76405793,16.605417
Gaia DR2 1001593627628675840,-88.98893677863381,438.9370381613595,722.2346676574842,0.8184902,16.324654
Gaia DR2 1001656540310169344,-103.38879762328074,487.8001809777599,817.8492706490156,1.0672065,14.094352
Gaia DR2 1001505834201312512,-139.9521923652307,672.0186570858423,1082.6362069695692,3.393022,12.875377
Gaia DR2 1001528515924431488,-187.26606695684384,870.0841423678557,1423.427149794347,1.6154479,14.333001
Gaia DR2 1001717460126164864,-85.37381458060824,432.23179279215117,728.4268237879121,0.63391453,16.918777
Gaia DR2 1001506143438957312,-9.629685922280656,45.90657610205549,74.08844718862153,1.1881263,8.872638
Gaia DR2 1001719246832559104,-180.3804298970171,917.2240375067702,1548.7905868854086,1.2262664,15.884917
Gaia DR2 1001720896100001280,-118.00889572435119,605.5740267227699,1025.771680236178,0.54299945,17.052116
Gaia DR2 1001587889552252416,-66.6346686794232,343.44099933669645,567.831777941433,0.94032514,14.563366
