designation,x,y,z,radius_val,phot_g_mean_mag
Gaia DR2 1002145715608571776,-56.95108669344962,214.26381222820808,357.8626327618958,0.6299824,16.90282
Gaia DR2 1002055181993758976,-95.33185070404136,326.4654744404787,536.8406495893157,0.60504305,16.668211
Gaia DR2 1002243748237869952,-219.8419026048477,731.7115986996495,1272.8690778324121,12.633969,10.752953
Gaia DR2 1002001580802371456,-76.06392228748398,470.7214498861792,814.9517639986491,0.801022,15.67224
Gaia DR2 1002043259164909440,-89.85446115439916,547.8203134825519,966.1637729500806,0.7724742,15.845296
Gaia DR2 1002245603663766400,-343.2145602761021,1168.374072313599,2010.801399602548,1.3267626,15.603696
Gaia DR2 1002040579105322880,-93.90273695747825,582.688372779552,1028.0395284478366,0.8125462,15.88534
Gaia DR2 1002055250713235840,-43.242219327098894,148.2127076537941,243.82292065395768,1.3455209,11.021633
Gaia DR2 1002011476407017472,-63.41323938933739,396.64288583100415,690.4006091076899,2.6547616,12.467228
Gaia DR2 1002092668468216320,-83.45970814768171,287.628367614014,480.3636320092547,1.4573536,12.127199
Gaia DR2 1002179147633591296,-132.80457472901563,493.74268634111866,835.5866483121652,0.83425933,15.368905
Gaia DR2 1002058274370213632,-235.47837315259488,810.3241585130477,1334.1672466906243,1.3050938,15.237396
Gaia DR2 1002253987439908480,-164.89239101274038,553.0976271209363,961.0898122947158,1.4073995,13.921271
Gaia DR2 1002081226675354624,-283.9505397377764,992.0651641646912,1650.6022674218339,1.0145402,16.095045
Gaia DR2 1002195227992030848,-255.44867865687664,855.8158087992093,1448.45128018604,1.2762172,15.971287
Gaia DR2 1002058274370213760,-243.98448687718766,839.7967517688281,1382.7550383949658,0.9472009,15.840519
Gaia DR2 1002250654545306752,-171.18824042920946,588.504009562963,1018.7682018446892,0.9973003,15.086336
Gaia DR2 1002105553370109568,-75.30393552538835,262.17347864899335,438.4846883279667,0.75084686,14.552142
Gaia DR2 1002110535532171392,-71.09947236387367,248.79963948135259,417.6427010466951,3.1470964,9.822758
Gaia DR2 1002105793888278400,-323.514485245784,1127.626151487898,1886.6879474992786,1.8411369,15.044872
Gaia DR2 1001967083625145216,-101.75649010018083,564.3812217891789,981.8356194232794,1.0818624,15.54774
Gaia DR2 1002065318116580608,-202.16860593595115,700.5505269023291,1156.3968850545832,0.7755263,16.858488
Gaia DR2 1001964781522681344,-21.915748339050907,120.94383446054583,209.68379832173017,0.9748252,11.52465
Gaia DR2 1001992784709529216,-51.76523006667555,301.73919292844363,523.0629568049295,0.84045196,14.648204
Gaia DR2 1002091397157983360,-205.0610931408179,702.7864083551236,1170.5243157243913,0.99135,15.965985
Gaia DR2 1002043430963599872,-146.0358406578599,892.3236966681911,1575.7546769365715,1.3195122,15.492361
Gaia DR2 1002011579486233856,-142.0672610557186,892.4846437145164,1554.4382310740953,1.1074017,16.285503
Gaia DR2 1002014981100332928,-33.26363230269354,212.74561124516356,372.30975019986244,0.655678,15.749814
Gaia DR2 1002105484650632448,-204.723613045762,712.3023523426637,1191.1930462570044,1.843432,14.38342
Gaia DR2 1002250001710283648,-322.1029424848145,1113.2639534677926,1920.5376506333023,1.729737,14.930864
Gaia DR2 1002078306097682048,-90.34954295994969,314.8930889737896,522.3389686502175,0.91025966,15.524566
Gaia DR2 1002050646508658048,-143.13251065549852,899.1372728376864,1600.5536761088122,1.8551469,14.374227
Gaia DR2 1001980861880359296,-100.1266991190262,585.7305649619526,1002.283788260488,0.9286196,15.638256
Gaia DR2 1002110432452956672,-132.7469241363965,464.11225203983486,778.5641918081395,1.7122655,13.67105
Gaia DR2 1002044049438890112,-45.189219511042566,276.83578431841073,489.30917920537007,0.6768723,14.892794
Gaia DR2 1001963578931838336,-150.70853072985764,826.0419740174315,1428.8625681712567,1.4412601,15.308481
Gaia DR2 1002008727627941120,-176.839597302379,1089.9943177932175,1897.3632440417825,1.8205621,14.973372
Gaia DR2 1001966774387507072,-68.33114077543779,380.9173563798901,662.593886832142,1.5477438,13.456484
Gaia DR2 1002233474676105088,-73.17780268472886,242.7901873415085,418.0406393755942,0.80459565,14.321509
Gaia DR2 1002067929456689920,-170.98883587356536,591.5102336884372,981.7243811886632,0.8293153,16.211994
Gaia DR2 1002001237204984960,-106.20372456461806,654.8560764138613,1134.2949701309406,0.75885254,16.582253
Gaia DR2 1002224914805071488,-232.1481451527425,800.4171194748603,1374.1798689975042,1.1014556,15.11096
Gaia DR2 1002128127718262016,-140.6425403052081,513.5692483564313,853.3892880210938,0.77538407,15.939506
Gaia DR2 1002244259337777024,-168.66433706919577,561.4707744176873,978.4943873168498,0.973038,14.974231
Gaia DR2 1001963510212360960,-85.05890593728672,465.6070371528472,805.2492578828,1.5022874,12.95832
Gaia DR2 1002000790528386816,-41.602039887003734,256.2084033869319,443.4631610835769,0.675293,14.968696
Gaia DR2 1002037108771749504,-173.79869792353824,1072.6734207380803,1887.4037235919625,1.3538465,15.681344
Gaia DR2 1002147403531406464,-161.01652320129827,610.637666557114,1021.9947354641963,0.69944304,16.557669
Gaia DR2 1002145788623703296,-27.368544018332766,103.3060200371916,172.4274327859498,2.5902958,9.648673
Gaia DR2 1002000580073237888,-28.8063242865069,176.699680020546,305.6493659490165,1.0437369,12.353997
Gaia DR2 1002078031219773952,-210.7211326630761,731.6966835251305,1212.601064375922,1.2795382,14.5128355
Gaia DR2 1002117712421905408,-245.40989066308282,857.1880002529291,1445.4303307790192,0.9432262,16.326803
Gaia DR2 1002067826377475328,-137.95570638960467,476.9716699714081,790.9642843832578,0.7388072,16.097364
Gaia DR2 1002037383649652096,-164.20104353858477,1005.184884409228,1770.8465698477812,1.0892255,16.365395
Gaia DR2 1001993265745865600,-51.29385223056304,300.3124219054234,521.4023742089705,0.7014205,14.969396
Gaia DR2 1002114521261900544,-233.35422090789496,811.584365215676,1368.4158159083852,0.85241073,16.378689
Gaia DR2 1002202306098109696,-305.8515110385106,1017.0615227600148,1732.383850720234,1.4696193,15.389037
Gaia DR2 1002040785263755008,-152.65264094004675,952.6002942539567,1681.1233198027871,1.4448947,15.398677
Gaia DR2 1002255636707347456,-106.710044451011,357.35926108367204,622.1065340294596,0.7975267,14.823069
Gaia DR2 1002250310947929088,-180.903476279617,626.5247777453019,1082.1410336862637,1.1132073,14.309699
Gaia DR2 1002111806842497024,-117.0521845551495,413.7942685257752,695.5035923494887,0.5941979,16.412868
Gaia DR2 1002154034960908672,-163.23205782649742,618.0232016581713,1039.070578437631,0.9832892,15.7888155
Gaia DR2 1002064665281545600,-129.71600992467768,444.9291872973331,734.2639216887392,1.6835923,13.597392
Gaia DR2 1002067792017737600,-122.86930902515891,425.5915557382659,705.9238120634678,1.2057776,13.430429
Gaia DR2 1002013297473154816,-10.011136056432287,63.91940289181534,111.691002649546,1.5003577,8.470041
Gaia DR2 1002237494765483776,-207.57212614889056,681.7110900157729,1180.0269899559157,0.7830517,16.256254
Gaia DR2 1001970588318465664,-83.27949472457776,468.5272434935514,817.538533169184,1.1967238,14.12682
Gaia DR2 1001982579867278592,-205.84193506795202,1221.5533832716133,2098.833304642913,1.9654928,15.519381
Gaia DR2 1002204264603195776,-42.758744286693506,142.33811931191397,243.194886628308,1.0070844,12.277518
Gaia DR2 1002033054322600320,-228.31040705586707,1356.6212233727504,2400.6146713993458,2.2558763,15.084301
Gaia DR2 1001991753917372288,-133.77601884430362,774.0418170341954,1340.6781433311348,1.8839236,15.032595
Gaia DR2 1002153313406402560,-160.9853839954282,606.7859144771753,1017.9731838876941,0.99443376,15.6227
Gaia DR2 1001999755439795968,-142.7475704961084,894.7082456980978,1544.9685542663126,1.1492356,16.444094
Gaia DR2 1002050028033369088,-105.10606966119568,660.0145795894596,1173.849223212655,12.188919,10.865826
Gaia DR2 1002211583227461632,-188.365711544954,641.8636261624825,1090.8314829112505,9.393441,11.374091
Gaia DR2 1002105106693516288,-116.5363374923024,407.2740818905709,679.594104526703,0.997851,14.649384
Gaia DR2 1002234707330643712,-114.81608951279102,383.6341315039999,661.8704662666985,0.67514986,17.023272
Gaia DR2 1002111394525637120,-195.2412098789069,688.3727818123851,1154.885028865681,1.0004376,15.680248
Gaia DR2 1002092015633276288,-157.41537765794976,542.196189662192,902.9923053548191,2.1441822,13.867882
Gaia DR2 1001966362070644096,-38.54542736458623,213.40626544572876,370.6254052601423,0.7278406,15.485494
Gaia DR2 1002050268551537920,-76.85589744911263,484.2075789772749,861.9474174030261,0.7070929,16.564014
Gaia DR2 1002030580421506560,-184.41947427835058,1093.073156400807,1924.9562941355719,1.1080483,16.19217
Gaia DR2 1002236463973332096,-129.2604537113507,422.7658723306045,730.1544143522365,1.0998249,14.033538
Gaia DR2 1002164652118967168,-241.81627868345385,881.3745958073531,1489.3997134015328,1.9067831,14.857554
Gaia DR2 1002210792953479552,-186.32297022245342,643.5116548393864,1091.9357440949072,1.9451956,13.698185
Gaia DR2 1002011820004406144,-104.17959336477172,659.0117437877893,1148.054765425811,0.8111403,16.517765
Gaia DR2 1002249108357083520,-206.0052704825467,707.6381919294627,1219.8786393339792,0.8044611,16.487665
Gaia DR2 1002037314930174464,-59.28157589643268,362.2623772937471,638.1316416996656,0.84031993,15.946938
Gaia DR2 1001973405816980352,-123.7077326781917,679.6063086386263,1185.8358987336162,0.94259226,16.302427
