designation,x,y,z,radius_val,phot_g_mean_mag
Gaia DR2 1000699484156734080,-26.998700705109535,110.46666647975148,177.85066935452488,0.6780144,14.225233
Gaia DR2 1000915740054405632,-110.03945199515252,482.57951883957253,812.700745075655,0.8982231,14.798302
Gaia DR2 1000870763156445184,-186.23540594848293,783.7846073402868,1302.210692579284,0.77517617,16.864935
Gaia DR2 1000783047040374912,-184.4860183647175,817.9404253717165,1345.4427416519034,0.8779827,16.84072
Gaia DR2 1000855202491087104,-96.55302880142078,403.78494698271703,660.4616471073826,1.1874791,16.379538
Gaia DR2 1000706596622577536,-108.58436784299352,448.3076153299615,724.2611353690445,1.0993682,13.778152
Gaia DR2 1000783317622270592,-165.28182331899927,736.9851437748342,1210.8469117004906,0.9278009,15.866835
Gaia DR2 1000882965159591040,-55.44349467646832,241.76104823421653,401.5528364542472,0.9791342,13.727012
Gaia DR2 1000855271210564224,-227.3412189410889,951.4272941013269,1556.4454059301718,2.026049,14.770538
Gaia DR2 1000723840915230592,-67.29994543619685,289.0552210465838,461.88152958896814,1.0018365,14.05888
Gaia DR2 1000779400612084992,-117.80849913380133,517.181395976799,848.8901625847052,0.6566793,16.98418
Gaia DR2 1000758509891946880,-195.37641497861404,822.4604873670506,1334.8374450635072,0.7540502,16.940422
Gaia DR2 1000783012680636928,-84.54362925432511,376.3397596110661,619.2943265947335,0.6680918,16.27636
Gaia DR2 1000953295248847104,-155.0144897921065,779.2209547916012,1196.1716366067521,0.8606599,16.546808
Gaia DR2 1000796271244779264,-124.30057013319696,483.454051043225,792.5714658804526,0.576629,16.99073
Gaia DR2 1000716870184523776,-204.86040745692705,874.7360647253063,1394.6908043394335,1.1949009,15.769201
Gaia DR2 1000753188427822592,-170.58095731658324,726.5212696978216,1178.2460502322474,6.103862,12.338883
Gaia DR2 1000751436081166208,-141.26128165737194,595.9054773453938,962.1493757690669,1.1600857,14.625088
Gaia DR2 1000920073676942464,-147.38411945087972,630.2857100919871,1066.2985431362704,1.1562209,15.5668335
Gaia DR2 1000706699701791744,-44.14590451783381,182.2987040362245,294.6836816561103,0.8289024,13.454298
Gaia DR2 1000762499916921088,-105.30934497942128,451.3813580764103,733.9397503174986,0.8696633,15.065497
Gaia DR2 1000838194420556800,-344.2703176740219,1388.7924403489885,2293.757696238743,1.568322,15.49856
Gaia DR2 1000714465002847872,-223.72766115594067,957.8556072575542,1519.6909948306686,2.4576807,13.999306
Gaia DR2 1000765351775121280,-82.18384036619818,352.0028647146557,575.6754190162434,0.68950295,16.320105
Gaia DR2 1000762121959713408,-72.77151448394125,309.3662367815773,505.4144388204302,1.128487,13.976503
Gaia DR2 1000715873752124416,-288.183985918847,1250.0504386256139,1987.63447759783,2.5450804,14.390202
Gaia DR2 1000783802954620160,-100.93629534275888,450.9929076180959,742.2297827915041,0.5593618,16.384111
Gaia DR2 1000714568082062720,-230.47062515411744,987.642534841663,1567.724424440885,1.1948899,15.67191
Gaia DR2 1000784215271480704,-112.39586536527231,503.82590889436074,830.2748664366486,0.6461101,16.235033
Gaia DR2 1000702129856615296,-129.84845067450243,547.3645881786274,879.5567403116593,1.1297438,14.696065
Gaia DR2 1000871214129055104,-151.5929759823137,646.7953129384703,1073.0723758763204,0.78581303,16.480238
Gaia DR2 1000731709295317760,-210.46182436155783,935.6199889749284,1491.5009888449074,1.8212754,14.578826
Gaia DR2 1000842523747591680,-158.93797706666177,648.7135492026109,1077.2702649709258,1.9472679,13.593309
