designation,x,y,z,radius_val,phot_g_mean_mag
Gaia DR2 1004352886419076224,-34.0982577041994,243.36877066856755,396.31619571105665,0.69689083,16.092215
Gaia DR2 1004210911979065984,-48.44261757926556,231.60187512781957,457.72978534260284,0.98790157,14.113711
Gaia DR2 1004176788465113472,-60.193301203591034,297.747510559832,579.9339416288677,0.6879747,15.844706
Gaia DR2 1004228023128671872,-65.18152399828638,327.6372316342678,650.4163712796557,1.0908371,14.594569
Gaia DR2 1004321275459873408,-55.85908799970158,414.8418656245518,662.0735431454594,0.9954627,14.452186
Gaia DR2 1004165213527145856,-189.1570531150776,906.030658828666,1752.088137960692,1.1484952,16.319374
Gaia DR2 1004254755005212672,-108.3296452613512,619.3801198749292,1216.07579147189,1.5850773,14.496375
Gaia DR2 1004327941249118080,-167.88674751182734,1291.4229587850457,2076.3629391933746,1.5697706,15.698294
Gaia DR2 1004384703536721024,-51.041790022368694,400.3351862495373,649.4121795483373,0.89353913,14.630128
Gaia DR2 1004210911979065472,-19.560056145407255,93.35986862653189,184.50705220559902,1.2326242,10.459985
Gaia DR2 1004179605961080832,-147.19738994432325,735.1643123216451,1419.313324719925,0.88361984,16.682049
Gaia DR2 1004230050353235200,-173.71250625428084,884.5292732486512,1765.3298682678362,1.2301707,15.707946
Gaia DR2 1004362988182047488,-122.93797742994974,933.7265158333945,1521.9220619455157,1.7172912,14.717801
Gaia DR2 1004350206359474176,-56.28087578482129,390.4196581297179,635.0525869477747,1.0594394,13.085494
Gaia DR2 1004369894489456768,-95.29376552801868,729.031709910459,1192.1621607034642,1.1061376,15.565887
Gaia DR2 1004347285781713792,-47.32515145815854,323.36497637112245,523.744496090297,1.4405432,12.673082
Gaia DR2 1004351065352931328,-89.96029717786793,629.3621196777241,1027.4209752786312,0.8254643,15.358891
Gaia DR2 1004355738277401216,-69.70202695656793,511.5255687785808,827.1781709173327,0.577547,16.667805
Gaia DR2 1004210980698543616,-147.22847593953946,705.4211207704569,1394.5126219103715,1.1447554,16.159279
Gaia DR2 1004205203966375040,-110.49160218196612,542.1918317108785,1067.6257442723108,1.3563912,15.053347
Gaia DR2 1004165999504690432,-141.439697766722,677.8023803570067,1311.925039114975,0.93325514,16.266373
Gaia DR2 1004199298387508480,-115.0901320361708,551.099990749557,1080.6873545090982,1.7111163,14.317042
Gaia DR2 1004350893554242048,-157.2569446556987,1098.5197874878663,1789.823152405718,2.039367,14.757533
Gaia DR2 1004340138956144512,-89.23009134396938,613.2262804576544,987.9619619242865,0.7379117,16.563871
Gaia DR2 1004255545279196288,-70.11588405205946,405.13125914832807,796.1734375058668,0.60129833,16.804667
Gaia DR2 1004385768688613248,-141.84094323865094,1124.3476659387932,1826.880449213346,2.2999399,14.547434
Gaia DR2 1004228435445533312,-69.11087258337417,349.2422664894663,694.2526365135698,0.94636965,15.077539
Gaia DR2 1004375460767291776,-44.80776344844085,351.6842485420406,565.7032137827579,0.6054795,15.956656
Gaia DR2 1004336668622470656,-93.85912665235182,712.7001123435608,1153.816843886937,0.9928035,15.560413
Gaia DR2 1004166755419329280,-62.69248630874765,308.6244069792127,594.8240851922304,4.010606,10.762303
Gaia DR2 1004385115853582336,-42.39549848293765,335.33103767114477,544.8474333611516,1.2973125,12.736163
Gaia DR2 1004207476005228800,-75.62819777548935,359.40109236785423,708.9472095011753,0.6849106,15.996966
Gaia DR2 1004218677279835648,-38.67372664151221,192.41710925899477,380.4299370057785,0.61610585,15.625936
Gaia DR2 1004316636895144064,-38.13480559949576,271.78520364987554,435.6346190409654,0.8513188,14.423828
Gaia DR2 1004187512997344896,-138.0157741863229,715.1706473004552,1395.0558501529244,1.3765643,15.324056
Gaia DR2 1004334813196789760,-58.38003052780596,452.1977200169857,728.9215032112619,0.8525009,14.998521
Gaia DR2 1004162426092295680,-37.283789770021095,178.9765292162844,344.17102241425107,1.6479558,12.256619
Gaia DR2 1004254961163641600,-121.47208511008618,692.1234185700495,1360.0212234309747,1.553607,14.993926
Gaia DR2 1004362507145712768,-12.273164134251365,93.07790369289097,151.54067900104172,1.4159645,10.045129
Gaia DR2 1004220940726939392,-163.0166205918672,832.7644630100831,1646.3625286222168,1.3604014,15.623169
Gaia DR2 1004353436174882944,-82.54510487851884,579.8430388550818,944.6948943328906,1.4196417,14.141524
Gaia DR2 1004377419272384512,-58.11786264202315,468.9813324812477,757.3260974014771,0.73739874,16.914429
Gaia DR2 1004207682163656960,-90.52233642677376,428.40999105756237,845.7837246679665,0.77140737,15.972124
Gaia DR2 1004320553905369984,-107.96762721424106,800.1291180836398,1274.673133449005,2.082325,13.971218
Gaia DR2 1004229260079255168,-196.99224350770146,1001.1190457776415,1992.4585126690106,1.5607836,15.861274
Gaia DR2 1004254514487042560,-104.51037885762194,592.7133692060228,1163.2163198033256,0.83852196,15.901464
Gaia DR2 1004333748044890752,-105.01636028494111,798.995784359043,1286.4520557461956,2.230792,13.451415
Gaia DR2 1004330552589223808,-60.73949233020271,459.0886126460401,737.6342476861827,0.8653252,15.511316
Gaia DR2 1004322959087045760,-48.60100233540724,360.3471256844142,576.2234819399118,0.67236966,16.283474
Gaia DR2 1004266093718739712,-150.32670210151056,845.9753427786669,1685.1211669272177,0.99817616,16.799314
Gaia DR2 1004162907128632448,-166.84052619748823,801.037706713326,1541.795489576532,10.676386,11.741029
Gaia DR2 1004346736025902464,-93.76285125273253,641.7443077778803,1037.614920113056,1.3569702,14.299909
Gaia DR2 1004348797610204288,-178.944302775338,1249.3562534395755,2030.5196596166718,5.3288217,13.710334
Gaia DR2 1004200260460173184,-108.09308800861223,510.37525976988815,1002.2192083223475,1.1132601,15.533504
Gaia DR2 1004229122640304384,-16.667526303331382,84.9239607898203,168.86734443965727,0.60826373,14.714838
Gaia DR2 1004254961163641216,-158.2976230623705,900.5089252395605,1769.142300968864,1.1503994,16.466816
Gaia DR2 1004401294993303168,-100.10051285996569,855.7022555673979,1395.0184655781597,0.8932834,16.316223
Gaia DR2 1004201256892585728,-76.34602982600944,362.602646000599,713.8863919291126,0.89320856,15.2911625
Gaia DR2 1004255407840239744,-52.193520702004065,298.660442520215,588.152164056163,0.6429461,16.364782
Gaia DR2 1004308665435890944,-56.32759023635773,412.518991990808,656.4386938260341,1.28459,13.271792
Gaia DR2 1004183488611909760,-37.787043608342636,190.65281047223286,370.9088487794321,1.021154,13.466696
Gaia DR2 1004353539254098432,-134.40371423827756,948.2553253648866,1545.856767296477,1.0432061,15.48308
Gaia DR2 1004390338533828352,-92.71357554669832,764.3749610392623,1247.0228156006078,0.81538296,16.33289
Gaia DR2 1004165587188224384,-43.49264899167501,210.3139690036663,406.0767736335343,1.0246686,13.562629
Gaia DR2 1004327150975137408,-127.1971704229338,971.4643359543514,1558.36780288979,1.1458097,16.419855
Gaia DR2 1004254755005212544,-157.5883772911934,900.512216598111,1768.2375744473914,1.5282081,15.487455
Gaia DR2 1004243377636007680,-159.24543827306817,826.9779689600001,1626.6961098628915,1.3973007,15.706631
Gaia DR2 1004385940487306624,-86.52127918931825,690.1485051961185,1122.3250639464309,0.8860976,16.250349
Gaia DR2 1004323573265824000,-54.84215820231907,408.1220655870848,654.2912916290215,0.60554093,15.884307
Gaia DR2 1004256026315531776,-74.3444186383812,427.22079065060177,841.0553372738888,1.0999172,14.839026
Gaia DR2 1004200226100433280,-69.43839506505563,326.9657362859351,642.2055616682061,0.62699413,16.548876
Gaia DR2 1004185378397521024,-278.4137107143895,1449.862969497843,2814.085597627958,11.298701,13.330013
Gaia DR2 1004256026315531904,-30.790623071676364,176.9459225956058,348.23204465627106,0.6146407,16.290869
Gaia DR2 1004210774540115584,-162.05612885311623,778.0443344344862,1537.2354952038452,1.7789136,15.063763
Gaia DR2 1004267979208585472,-255.70282869214526,1330.4270168460089,2631.9190669279146,10.991262,12.771878
Gaia DR2 1004362266627539712,-62.57418725951444,469.3714331378513,763.6762534724421,1.4287779,13.681684
Gaia DR2 1004384497378295424,-161.44198506160566,1269.8753616555184,2058.4579465207007,1.9000351,14.91927
Gaia DR2 1004262928327035648,-128.37313067520043,718.4585608342431,1428.7318803072606,6.6767335,12.4508505
Gaia DR2 1004321138020921856,-59.74268816803723,444.43094541296506,708.7003197671564,0.82464963,15.521651
Gaia DR2 1004365973182074112,-82.12570810511829,604.4534719224531,986.6254410383078,14.23682,10.053887
Gaia DR2 1004190124337458560,-128.63326394278596,647.9271647530945,1266.2552845368768,1.5008916,15.366986
Gaia DR2 1004321997014384384,-53.538667180108895,401.46123332605345,640.9102606267134,0.66780365,16.362644
Gaia DR2 1004363022541784448,-20.928827299351326,158.71852497260872,258.82361413903925,0.61455363,16.053818
Gaia DR2 1004255167322072064,-85.24722665106782,486.57456329263937,956.2752758219457,1.043773,15.265118
Gaia DR2 1004287151943104512,-214.76693869266953,1194.699415409095,2385.771229334584,1.9689223,15.803437
Gaia DR2 1004320760063802752,-67.74806594840388,504.13379027280024,803.4479806019538,1.5427027,12.805851
Gaia DR2 1004350343798430464,-16.877135524888107,118.35048586960971,192.57212738576962,0.6125635,14.110834
Gaia DR2 1004375323328341632,-105.28356942350027,826.0303889091482,1326.9150267149375,0.9244522,16.607254
Gaia DR2 1004216856213707904,-16.635734056294982,83.15680754838795,164.06788845162473,1.2690244,10.587793
Gaia DR2 1004270350030828672,-40.08116501005933,207.16323851879162,411.55359652485964,0.51686865,16.876108
Gaia DR2 1004321138020922752,-23.966293139646154,178.4309256202394,284.55630822475564,6.021291,9.270902
Gaia DR2 1004327357133568512,-83.16076749178129,636.2203288467538,1020.7809564450448,1.1048838,14.9079895
Gaia DR2 1004349794042610688,-121.18754135271467,833.9406809145715,1357.008915835446,0.8311116,16.42017
Gaia DR2 1004350996633453952,-67.68744276380083,471.5199719096047,769.2190114984938,1.1902251,14.049531
Gaia DR2 1004384531738032768,-22.24589513728329,175.38179561764284,284.522129763373,1.0094541,12.729558
Gaia DR2 1004351065352930816,-34.01636293952743,237.5403630055484,387.6782602246616,0.83510274,13.6385975
Gaia DR2 1004222388131585408,-139.60500271432886,707.8387603158677,1404.445988194449,1.7618449,15.064838
Gaia DR2 1004375323328342016,-221.30441552393697,1739.5162033657632,2794.6760316627615,5.086625,14.724414
Gaia DR2 1004259118691966848,-212.8539375476143,1178.4357504259576,2325.5991972055513,3.2238371,15.08435
Gaia DR2 1004263482378634368,-39.82997326627616,227.26492412125376,449.74889684423664,0.67642754,15.37144
Gaia DR2 1004208158903873280,-149.02987549447425,694.0331797214895,1370.4109564436847,0.7917453,16.606539
Gaia DR2 1004329006401011328,-164.20075410975306,1279.5799787195283,2060.945878550669,1.2857927,15.9706545
Gaia DR2 1004218333682457472,-74.4766364723908,373.05243751165284,736.6427564868274,0.8897623,15.449445
Gaia DR2 1004229363158473344,-80.96677399805436,413.63354291845855,823.2746231453146,0.69850487,16.141237
Gaia DR2 1004349656603656320,-36.51366546358882,249.24252099391552,405.56156244120524,0.8970953,14.168119
Gaia DR2 1004385081493841536,-166.0614931153686,1305.1495065222903,2120.144709410927,1.1339403,16.322222
Gaia DR2 1004200054301739776,-180.2310956275034,844.6381970298866,1659.5666874966805,2.1191072,15.169662
Gaia DR2 1004229466237687680,-94.22127644260402,481.7020634427233,959.2945801640075,1.2559137,15.780333
Gaia DR2 1004271277743814400,-158.4872324503359,831.6177905731191,1655.1231692997908,1.4531432,15.611201
Gaia DR2 1004364087693679616,-111.2315787163425,858.667731257834,1402.1333165220476,1.2033569,15.685078
Gaia DR2 1004357524983650944,-36.408670244980726,272.8555632743395,442.5430292323004,0.80368567,16.30857
Gaia DR2 1004328864665567488,-102.2384310513045,794.4036929955945,1277.4179031719054,0.86098874,16.678038
Gaia DR2 1004313677661802240,-51.40702555946397,363.9865737291455,583.0749418480611,3.8082836,11.779699
Gaia DR2 1004349106847843584,-97.51567669075796,666.5366416890029,1082.2989922186266,1.1406437,14.898625
Gaia DR2 1004375735645202176,-109.15538143699162,865.8627725806745,1394.0233036099883,0.9896956,16.149912
Gaia DR2 1004206032896214784,-36.60922388840917,171.5538895972064,337.42609550050116,0.55958337,15.060001
Gaia DR2 1004222422491320832,-88.36937876398322,447.3145639487726,888.3419592485892,0.7988408,16.003525
Gaia DR2 1004205135246893056,-61.569566465145286,300.9724524911793,592.4171571510064,0.7204471,16.648643
Gaia DR2 1004322100093598720,-104.37863071383374,783.3062864477055,1251.0114495479313,1.2550633,15.696598
Gaia DR2 1004366660376839552,-166.34789257684142,1205.2538244058333,1970.360924343497,1.8778273,14.901649
Gaia DR2 1004222113253675648,-127.4322697754647,642.6926469365416,1274.375296988361,1.015798,16.192991
Gaia DR2 1004363228700220928,-172.82842600259687,1322.9573216567046,2155.44416954069,1.7112627,15.07445
Gaia DR2 1004359311690039296,-135.65724710722884,1015.5798011186246,1652.3649830007805,1.4385686,15.935861
Gaia DR2 1004323989879209216,-35.1071749766606,266.3286709880186,426.4095940187502,0.7037788,15.546193
Gaia DR2 1004173833525096448,-142.51730891692745,675.9354181849101,1317.0104002850287,1.2373849,16.712488
Gaia DR2 1004222216332891520,-48.36719347608136,244.1020030595228,484.01239626119235,0.84246373,14.398329
Gaia DR2 1004353298735931264,-36.20912251376379,254.38331522155718,414.0097547419811,0.58520913,15.243474
Gaia DR2 1004364087693680512,-103.43573673001163,799.2783938452952,1304.8135989425946,1.6382818,14.520745
Gaia DR2 1004322100093596288,-65.14607845227586,488.0978943850722,779.6039864181497,1.6471254,12.452076
Gaia DR2 1004206307774123264,-60.7364980422837,286.39923291934736,563.8375825845638,0.8564241,15.5108795
Gaia DR2 1004229122640306048,-134.42915281920796,685.5270209380899,1363.194159604419,1.0209763,15.744519
Gaia DR2 1004269868994191744,-103.86390204292309,535.0550874065394,1061.6027587811204,1.7854352,13.787537
Gaia DR2 1004323886799991040,-107.16758046984614,808.3479264410607,1293.3559800425094,1.2871196,14.991905
Gaia DR2 1004349175567322752,-106.04870705906299,729.5820047829177,1184.8482460065131,1.6438527,14.59863
Gaia DR2 1004215825421553920,-183.95926664328206,913.4399676982611,1800.31254568632,1.5948197,15.819594
Gaia DR2 1004206342133861376,-139.55286244639558,658.0805459627401,1296.347468512622,1.4910438,15.01813
Gaia DR2 1004200088661476992,-193.93183434508362,906.6677822998978,1781.5468441289568,1.2770281,16.215963
Gaia DR2 1004353745412529408,-146.58437758176808,1036.5354290463033,1689.989178848649,1.2292215,15.668325
Gaia DR2 1004321172380660096,-92.56301410717212,689.038373382204,1098.9526935647127,1.2369461,15.724946
Gaia DR2 1004362507145711616,-126.75749794202898,960.1502962573186,1563.4359540019555,4.385203,13.619255
Gaia DR2 1004349003768629632,-182.19816605185852,1248.9239735018275,2027.6131118554563,1.8386105,15.060027
Gaia DR2 1004349381725751552,-55.45411407037946,381.86808388712825,620.8293043333625,1.0214276,14.664257
Gaia DR2 1004320485185892480,-118.81829166900918,876.5516072916738,1395.4305450326449,0.65025467,17.056896
Gaia DR2 1004296360353065728,-42.539608723703275,229.58770178372035,462.7488884022538,0.68258196,16.64279
Gaia DR2 1004208094480518016,-138.47616785893746,658.3222695660306,1301.3748686513995,2.0887265,14.263093
Gaia DR2 1004357628062864768,-93.4188520463525,699.3829834130398,1135.1351543169503,0.97515965,16.099272
Gaia DR2 1004222250692635008,-72.3683512190205,367.3984657767657,728.3753421551739,0.78500396,15.424286
Gaia DR2 1004206273414384000,-177.16198712796725,833.395775336634,1640.9863334777694,2.105711,14.793306
Gaia DR2 1004384944054890112,-136.41017103318708,1075.1332492926595,1745.7119167458154,1.2912992,16.330261
Gaia DR2 1004186928881791616,-213.63556347337257,1091.0395988933503,2127.788378856492,3.8369792,14.724581
Gaia DR2 1004230664533095424,-143.24854202755517,720.8070193450463,1439.6230511991585,0.9257393,16.69609
Gaia DR2 1004385047134103808,-87.72861758922275,688.9792057719586,1118.750102724343,1.0049527,15.580864
Gaia DR2 1004347217062239872,-59.24533913968671,408.9890464563363,662.7099427717612,0.51167774,16.470062
Gaia DR2 1004253621133839488,-114.76125569815159,646.1021085278446,1271.6429302993247,0.8798673,16.58203
Gaia DR2 1004351718187971328,-101.27593484546259,715.5041246011799,1162.3711996437803,1.6706644,13.880731
Gaia DR2 1004402398801886848,-22.836837529559293,190.90264553653665,311.9199408749501,0.6449911,14.976618
Gaia DR2 1004221769656297984,-97.39680517453466,493.185935978577,976.6712717345596,0.7928993,16.976477
Gaia DR2 1004252040585875200,-102.40023514643195,575.777346536017,1132.0157276698621,1.4143894,14.710242
Gaia DR2 1004184897361183616,-150.09949120075055,773.4397314480102,1502.143041403297,9.545121,11.802432
Gaia DR2 1004311895251401600,-113.87805721380273,798.0470643376132,1272.8513034571783,0.82339984,16.39888
Gaia DR2 1004351271511372288,-88.43994865458231,622.3530957853942,1010.2107301022529,0.7739522,15.337707
Gaia DR2 1004250150800264704,-25.53366051771373,141.38760011306846,276.63383986060717,0.51745474,15.399741
Gaia DR2 1004251731348229120,-45.15561247261304,252.46663449686906,495.7254074493578,0.68947434,16.34263
Gaia DR2 1004257160186891008,-25.59260189817177,144.9046543669389,285.9045377119994,0.72166353,14.315993
Gaia DR2 1004322959087044736,-93.96066173911304,697.035373532716,1114.9970981948286,2.1385045,13.915746
Gaia DR2 1004229397518215040,-88.43295506386035,452.8570021202534,901.0113761771674,0.909645,15.402231
Gaia DR2 1004218677279835264,-57.194699035102055,284.778191796382,563.399460993954,0.65038854,16.29773
Gaia DR2 1004277191914469120,-173.81735384704706,897.0008638990898,1791.2092386206375,1.4596654,15.657441
Gaia DR2 1004267154575786624,-78.61441174362035,447.03745267311547,891.9892709518829,0.8198787,15.546161
Gaia DR2 1004204211830094464,-102.73442192934243,495.7665422075704,975.7092468659916,1.0831571,15.55759
Gaia DR2 1004333782404729728,-47.93116260491594,367.29088910611136,590.9420529378264,0.6322296,16.877142
Gaia DR2 1004253518054625152,-28.225379837094636,158.932500041493,312.5964313320132,0.618569,16.824291
Gaia DR2 1004263207500841088,-112.93592569628595,639.4450069204677,1264.1873805452035,1.1305884,15.720036
Gaia DR2 1004250082080787328,-69.04555614823231,381.53739217174837,746.0917806854078,0.65146434,16.125483
Gaia DR2 1004330586948960640,-56.09990155098909,423.8079330262186,681.2824417487594,0.8862924,14.828883
Gaia DR2 1004374086377765248,-48.52559602249502,384.25015584364553,617.2263330751448,1.1353748,13.968258
